,lat_coord,long_coord
133,41.43841666666666,-74.68111111111112
134,41.43841666666666,-74.6565625
135,41.43841666666666,-74.63201388888888
136,41.43841666666666,-74.60746527777778
137,41.43841666666666,-74.58291666666666
138,41.43841666666666,-74.55836805555555
139,41.43841666666666,-74.53381944444445
140,41.43841666666666,-74.50927083333333
141,41.43841666666666,-74.48472222222222
142,41.43841666666666,-74.46017361111112
143,41.43841666666666,-74.435625
144,41.43841666666666,-74.4110763888889
145,41.43841666666666,-74.38652777777779
146,41.43841666666666,-74.36197916666666
147,41.43841666666666,-74.33743055555556
148,41.43841666666666,-74.31288194444444
149,41.43841666666666,-74.28833333333333
150,41.43841666666666,-74.26378472222223
151,41.43841666666666,-74.23923611111111
152,41.43841666666666,-74.2146875
153,41.43841666666666,-74.1901388888889
154,41.43841666666666,-74.16559027777778
155,41.43841666666666,-74.14104166666667
156,41.43841666666666,-74.11649305555555
157,41.43841666666666,-74.09194444444444
158,41.43841666666666,-74.06739583333334
159,41.43841666666666,-74.04284722222222
160,41.43841666666666,-74.0182986111111
161,41.43841666666666,-73.99375
162,41.43841666666666,-73.96920138888889
163,41.43841666666666,-73.94465277777778
164,41.43841666666666,-73.92010416666668
165,41.43841666666666,-73.89555555555556
166,41.43841666666666,-73.87100694444443
167,41.43841666666666,-73.84645833333333
168,41.43841666666666,-73.82190972222222
169,41.43841666666666,-73.79736111111112
170,41.41877777777778,-75.85944444444443
171,41.41877777777778,-75.83489583333333
172,41.41877777777778,-75.81034722222222
173,41.41877777777778,-75.7857986111111
174,41.41877777777778,-75.76125
175,41.41877777777778,-75.73670138888889
176,41.41877777777778,-75.71215277777777
177,41.41877777777778,-75.68760416666667
178,41.41877777777778,-75.66305555555556
179,41.41877777777778,-75.63850694444444
180,41.41877777777778,-75.61395833333333
181,41.41877777777778,-75.58940972222221
182,41.41877777777778,-75.56486111111111
183,41.41877777777778,-75.5403125
184,41.41877777777778,-75.51576388888888
185,41.41877777777778,-75.49121527777778
186,41.41877777777778,-75.46666666666667
187,41.41877777777778,-75.44211805555555
188,41.41877777777778,-75.41756944444445
189,41.41877777777778,-75.39302083333334
190,41.41877777777778,-75.36847222222221
191,41.41877777777778,-75.34392361111111
192,41.41877777777778,-75.319375
193,41.41877777777778,-75.2948263888889
194,41.41877777777778,-75.27027777777778
195,41.41877777777778,-75.24572916666666
196,41.41877777777778,-75.22118055555556
197,41.41877777777778,-75.19663194444445
198,41.41877777777778,-75.17208333333333
199,41.41877777777778,-75.14753472222223
200,41.41877777777778,-75.1229861111111
201,41.41877777777778,-75.09843749999999
202,41.41877777777778,-75.07388888888889
203,41.41877777777778,-75.04934027777777
204,41.41877777777778,-75.02479166666667
205,41.41877777777778,-75.00024305555556
206,41.41877777777778,-74.97569444444444
207,41.41877777777778,-74.95114583333334
208,41.41877777777778,-74.92659722222223
209,41.41877777777778,-74.90204861111111
210,41.41877777777778,-74.8775
211,41.41877777777778,-74.85295138888888
212,41.41877777777778,-74.82840277777777
213,41.41877777777778,-74.80385416666667
214,41.41877777777778,-74.77930555555555
215,41.41877777777778,-74.75475694444444
216,41.41877777777778,-74.73020833333334
217,41.41877777777778,-74.70565972222222
218,41.41877777777778,-74.68111111111112
219,41.41877777777778,-74.6565625
220,41.41877777777778,-74.63201388888888
221,41.41877777777778,-74.60746527777778
222,41.41877777777778,-74.58291666666666
223,41.41877777777778,-74.55836805555555
224,41.41877777777778,-74.53381944444445
225,41.41877777777778,-74.50927083333333
226,41.41877777777778,-74.48472222222222
227,41.41877777777778,-74.46017361111112
228,41.41877777777778,-74.435625
229,41.41877777777778,-74.4110763888889
230,41.41877777777778,-74.38652777777779
231,41.41877777777778,-74.36197916666666
232,41.41877777777778,-74.33743055555556
233,41.41877777777778,-74.31288194444444
234,41.41877777777778,-74.28833333333333
235,41.41877777777778,-74.26378472222223
236,41.41877777777778,-74.23923611111111
237,41.41877777777778,-74.2146875
238,41.41877777777778,-74.1901388888889
239,41.41877777777778,-74.16559027777778
240,41.41877777777778,-74.14104166666667
241,41.41877777777778,-74.11649305555555
242,41.41877777777778,-74.09194444444444
243,41.41877777777778,-74.06739583333334
244,41.41877777777778,-74.04284722222222
245,41.41877777777778,-74.0182986111111
246,41.41877777777778,-73.99375
247,41.41877777777778,-73.96920138888889
248,41.41877777777778,-73.94465277777778
249,41.41877777777778,-73.92010416666668
250,41.41877777777778,-73.89555555555556
251,41.41877777777778,-73.87100694444443
252,41.41877777777778,-73.84645833333333
253,41.41877777777778,-73.82190972222222
254,41.41877777777778,-73.79736111111112
255,41.399138888888885,-75.85944444444443
256,41.399138888888885,-75.83489583333333
257,41.399138888888885,-75.81034722222222
258,41.399138888888885,-75.7857986111111
259,41.399138888888885,-75.76125
260,41.399138888888885,-75.73670138888889
261,41.399138888888885,-75.71215277777777
262,41.399138888888885,-75.68760416666667
263,41.399138888888885,-75.66305555555556
264,41.399138888888885,-75.63850694444444
265,41.399138888888885,-75.61395833333333
266,41.399138888888885,-75.58940972222221
267,41.399138888888885,-75.56486111111111
268,41.399138888888885,-75.5403125
269,41.399138888888885,-75.51576388888888
270,41.399138888888885,-75.49121527777778
271,41.399138888888885,-75.46666666666667
272,41.399138888888885,-75.44211805555555
273,41.399138888888885,-75.41756944444445
274,41.399138888888885,-75.39302083333334
275,41.399138888888885,-75.36847222222221
276,41.399138888888885,-75.34392361111111
277,41.399138888888885,-75.319375
278,41.399138888888885,-75.2948263888889
279,41.399138888888885,-75.27027777777778
280,41.399138888888885,-75.24572916666666
281,41.399138888888885,-75.22118055555556
282,41.399138888888885,-75.19663194444445
283,41.399138888888885,-75.17208333333333
284,41.399138888888885,-75.14753472222223
285,41.399138888888885,-75.1229861111111
286,41.399138888888885,-75.09843749999999
287,41.399138888888885,-75.07388888888889
288,41.399138888888885,-75.04934027777777
289,41.399138888888885,-75.02479166666667
290,41.399138888888885,-75.00024305555556
291,41.399138888888885,-74.97569444444444
292,41.399138888888885,-74.95114583333334
293,41.399138888888885,-74.92659722222223
294,41.399138888888885,-74.90204861111111
295,41.399138888888885,-74.8775
296,41.399138888888885,-74.85295138888888
297,41.399138888888885,-74.82840277777777
298,41.399138888888885,-74.80385416666667
299,41.399138888888885,-74.77930555555555
300,41.399138888888885,-74.75475694444444
301,41.399138888888885,-74.73020833333334
302,41.399138888888885,-74.70565972222222
303,41.399138888888885,-74.68111111111112
304,41.399138888888885,-74.6565625
305,41.399138888888885,-74.63201388888888
306,41.399138888888885,-74.60746527777778
307,41.399138888888885,-74.58291666666666
308,41.399138888888885,-74.55836805555555
309,41.399138888888885,-74.53381944444445
310,41.399138888888885,-74.50927083333333
311,41.399138888888885,-74.48472222222222
312,41.399138888888885,-74.46017361111112
313,41.399138888888885,-74.435625
314,41.399138888888885,-74.4110763888889
315,41.399138888888885,-74.38652777777779
316,41.399138888888885,-74.36197916666666
317,41.399138888888885,-74.33743055555556
318,41.399138888888885,-74.31288194444444
319,41.399138888888885,-74.28833333333333
320,41.399138888888885,-74.26378472222223
321,41.399138888888885,-74.23923611111111
322,41.399138888888885,-74.2146875
323,41.399138888888885,-74.1901388888889
324,41.399138888888885,-74.16559027777778
325,41.399138888888885,-74.14104166666667
326,41.399138888888885,-74.11649305555555
327,41.399138888888885,-74.09194444444444
328,41.399138888888885,-74.06739583333334
329,41.399138888888885,-74.04284722222222
330,41.399138888888885,-74.0182986111111
331,41.399138888888885,-73.99375
332,41.399138888888885,-73.96920138888889
333,41.399138888888885,-73.94465277777778
334,41.399138888888885,-73.92010416666668
335,41.399138888888885,-73.89555555555556
336,41.399138888888885,-73.87100694444443
337,41.399138888888885,-73.84645833333333
338,41.399138888888885,-73.82190972222222
339,41.399138888888885,-73.79736111111112
340,41.3795,-75.85944444444443
341,41.3795,-75.83489583333333
342,41.3795,-75.81034722222222
343,41.3795,-75.7857986111111
344,41.3795,-75.76125
345,41.3795,-75.73670138888889
346,41.3795,-75.71215277777777
347,41.3795,-75.68760416666667
348,41.3795,-75.66305555555556
349,41.3795,-75.63850694444444
350,41.3795,-75.61395833333333
351,41.3795,-75.58940972222221
352,41.3795,-75.56486111111111
353,41.3795,-75.5403125
354,41.3795,-75.51576388888888
355,41.3795,-75.49121527777778
356,41.3795,-75.46666666666667
357,41.3795,-75.44211805555555
358,41.3795,-75.41756944444445
359,41.3795,-75.39302083333334
360,41.3795,-75.36847222222221
361,41.3795,-75.34392361111111
362,41.3795,-75.319375
363,41.3795,-75.2948263888889
364,41.3795,-75.27027777777778
365,41.3795,-75.24572916666666
366,41.3795,-75.22118055555556
367,41.3795,-75.19663194444445
368,41.3795,-75.17208333333333
369,41.3795,-75.14753472222223
370,41.3795,-75.1229861111111
371,41.3795,-75.09843749999999
372,41.3795,-75.07388888888889
373,41.3795,-75.04934027777777
374,41.3795,-75.02479166666667
375,41.3795,-75.00024305555556
376,41.3795,-74.97569444444444
377,41.3795,-74.95114583333334
378,41.3795,-74.92659722222223
379,41.3795,-74.90204861111111
380,41.3795,-74.8775
381,41.3795,-74.85295138888888
382,41.3795,-74.82840277777777
383,41.3795,-74.80385416666667
384,41.3795,-74.77930555555555
385,41.3795,-74.75475694444444
386,41.3795,-74.73020833333334
387,41.3795,-74.70565972222222
388,41.3795,-74.68111111111112
389,41.3795,-74.6565625
390,41.3795,-74.63201388888888
391,41.3795,-74.60746527777778
392,41.3795,-74.58291666666666
393,41.3795,-74.55836805555555
394,41.3795,-74.53381944444445
395,41.3795,-74.50927083333333
396,41.3795,-74.48472222222222
397,41.3795,-74.46017361111112
398,41.3795,-74.435625
399,41.3795,-74.4110763888889
400,41.3795,-74.38652777777779
401,41.3795,-74.36197916666666
402,41.3795,-74.33743055555556
403,41.3795,-74.31288194444444
404,41.3795,-74.28833333333333
405,41.3795,-74.26378472222223
406,41.3795,-74.23923611111111
407,41.3795,-74.2146875
408,41.3795,-74.1901388888889
409,41.3795,-74.16559027777778
410,41.3795,-74.14104166666667
411,41.3795,-74.11649305555555
412,41.3795,-74.09194444444444
413,41.3795,-74.06739583333334
414,41.3795,-74.04284722222222
415,41.3795,-74.0182986111111
416,41.3795,-73.99375
417,41.3795,-73.96920138888889
418,41.3795,-73.94465277777778
419,41.3795,-73.92010416666668
420,41.3795,-73.89555555555556
421,41.3795,-73.87100694444443
422,41.3795,-73.84645833333333
423,41.3795,-73.82190972222222
424,41.3795,-73.79736111111112
425,41.359861111111115,-75.85944444444443
426,41.359861111111115,-75.83489583333333
427,41.359861111111115,-75.81034722222222
428,41.359861111111115,-75.7857986111111
429,41.359861111111115,-75.76125
430,41.359861111111115,-75.73670138888889
431,41.359861111111115,-75.71215277777777
432,41.359861111111115,-75.68760416666667
433,41.359861111111115,-75.66305555555556
434,41.359861111111115,-75.63850694444444
435,41.359861111111115,-75.61395833333333
436,41.359861111111115,-75.58940972222221
437,41.359861111111115,-75.56486111111111
438,41.359861111111115,-75.5403125
439,41.359861111111115,-75.51576388888888
440,41.359861111111115,-75.49121527777778
441,41.359861111111115,-75.46666666666667
442,41.359861111111115,-75.44211805555555
443,41.359861111111115,-75.41756944444445
444,41.359861111111115,-75.39302083333334
445,41.359861111111115,-75.36847222222221
446,41.359861111111115,-75.34392361111111
447,41.359861111111115,-75.319375
448,41.359861111111115,-75.2948263888889
449,41.359861111111115,-75.27027777777778
450,41.359861111111115,-75.24572916666666
451,41.359861111111115,-75.22118055555556
452,41.359861111111115,-75.19663194444445
453,41.359861111111115,-75.17208333333333
454,41.359861111111115,-75.14753472222223
455,41.359861111111115,-75.1229861111111
456,41.359861111111115,-75.09843749999999
457,41.359861111111115,-75.07388888888889
458,41.359861111111115,-75.04934027777777
459,41.359861111111115,-75.02479166666667
460,41.359861111111115,-75.00024305555556
461,41.359861111111115,-74.97569444444444
462,41.359861111111115,-74.95114583333334
463,41.359861111111115,-74.92659722222223
464,41.359861111111115,-74.90204861111111
465,41.359861111111115,-74.8775
466,41.359861111111115,-74.85295138888888
467,41.359861111111115,-74.82840277777777
468,41.359861111111115,-74.80385416666667
469,41.359861111111115,-74.77930555555555
470,41.359861111111115,-74.75475694444444
471,41.359861111111115,-74.73020833333334
472,41.359861111111115,-74.70565972222222
473,41.359861111111115,-74.68111111111112
474,41.359861111111115,-74.6565625
475,41.359861111111115,-74.63201388888888
476,41.359861111111115,-74.60746527777778
477,41.359861111111115,-74.58291666666666
478,41.359861111111115,-74.55836805555555
479,41.359861111111115,-74.53381944444445
480,41.359861111111115,-74.50927083333333
481,41.359861111111115,-74.48472222222222
482,41.359861111111115,-74.46017361111112
483,41.359861111111115,-74.435625
484,41.359861111111115,-74.4110763888889
485,41.359861111111115,-74.38652777777779
486,41.359861111111115,-74.36197916666666
487,41.359861111111115,-74.33743055555556
488,41.359861111111115,-74.31288194444444
489,41.359861111111115,-74.28833333333333
490,41.359861111111115,-74.26378472222223
491,41.359861111111115,-74.23923611111111
492,41.359861111111115,-74.2146875
493,41.359861111111115,-74.1901388888889
494,41.359861111111115,-74.16559027777778
495,41.359861111111115,-74.14104166666667
496,41.359861111111115,-74.11649305555555
497,41.359861111111115,-74.09194444444444
498,41.359861111111115,-74.06739583333334
499,41.359861111111115,-74.04284722222222
500,41.359861111111115,-74.0182986111111
501,41.359861111111115,-73.99375
502,41.359861111111115,-73.96920138888889
503,41.359861111111115,-73.94465277777778
504,41.359861111111115,-73.92010416666668
505,41.359861111111115,-73.89555555555556
506,41.359861111111115,-73.87100694444443
507,41.359861111111115,-73.84645833333333
508,41.359861111111115,-73.82190972222222
509,41.359861111111115,-73.79736111111112
510,41.34022222222222,-75.85944444444443
511,41.34022222222222,-75.83489583333333
512,41.34022222222222,-75.81034722222222
513,41.34022222222222,-75.7857986111111
514,41.34022222222222,-75.76125
515,41.34022222222222,-75.73670138888889
516,41.34022222222222,-75.71215277777777
517,41.34022222222222,-75.68760416666667
518,41.34022222222222,-75.66305555555556
519,41.34022222222222,-75.63850694444444
520,41.34022222222222,-75.61395833333333
521,41.34022222222222,-75.58940972222221
522,41.34022222222222,-75.56486111111111
523,41.34022222222222,-75.5403125
524,41.34022222222222,-75.51576388888888
525,41.34022222222222,-75.49121527777778
526,41.34022222222222,-75.46666666666667
527,41.34022222222222,-75.44211805555555
528,41.34022222222222,-75.41756944444445
529,41.34022222222222,-75.39302083333334
530,41.34022222222222,-75.36847222222221
531,41.34022222222222,-75.34392361111111
532,41.34022222222222,-75.319375
533,41.34022222222222,-75.2948263888889
534,41.34022222222222,-75.27027777777778
535,41.34022222222222,-75.24572916666666
536,41.34022222222222,-75.22118055555556
537,41.34022222222222,-75.19663194444445
538,41.34022222222222,-75.17208333333333
539,41.34022222222222,-75.14753472222223
540,41.34022222222222,-75.1229861111111
541,41.34022222222222,-75.09843749999999
542,41.34022222222222,-75.07388888888889
543,41.34022222222222,-75.04934027777777
544,41.34022222222222,-75.02479166666667
545,41.34022222222222,-75.00024305555556
546,41.34022222222222,-74.97569444444444
547,41.34022222222222,-74.95114583333334
548,41.34022222222222,-74.92659722222223
549,41.34022222222222,-74.90204861111111
550,41.34022222222222,-74.8775
551,41.34022222222222,-74.85295138888888
552,41.34022222222222,-74.82840277777777
553,41.34022222222222,-74.80385416666667
554,41.34022222222222,-74.77930555555555
555,41.34022222222222,-74.75475694444444
556,41.34022222222222,-74.73020833333334
557,41.34022222222222,-74.70565972222222
558,41.34022222222222,-74.68111111111112
559,41.34022222222222,-74.6565625
560,41.34022222222222,-74.63201388888888
561,41.34022222222222,-74.60746527777778
562,41.34022222222222,-74.58291666666666
563,41.34022222222222,-74.55836805555555
564,41.34022222222222,-74.53381944444445
565,41.34022222222222,-74.50927083333333
566,41.34022222222222,-74.48472222222222
567,41.34022222222222,-74.46017361111112
568,41.34022222222222,-74.435625
569,41.34022222222222,-74.4110763888889
570,41.34022222222222,-74.38652777777779
571,41.34022222222222,-74.36197916666666
572,41.34022222222222,-74.33743055555556
573,41.34022222222222,-74.31288194444444
574,41.34022222222222,-74.28833333333333
575,41.34022222222222,-74.26378472222223
576,41.34022222222222,-74.23923611111111
577,41.34022222222222,-74.2146875
578,41.34022222222222,-74.1901388888889
579,41.34022222222222,-74.16559027777778
580,41.34022222222222,-74.14104166666667
581,41.34022222222222,-74.11649305555555
582,41.34022222222222,-74.09194444444444
583,41.34022222222222,-74.06739583333334
584,41.34022222222222,-74.04284722222222
585,41.34022222222222,-74.0182986111111
586,41.34022222222222,-73.99375
587,41.34022222222222,-73.96920138888889
588,41.34022222222222,-73.94465277777778
589,41.34022222222222,-73.92010416666668
590,41.34022222222222,-73.89555555555556
591,41.34022222222222,-73.87100694444443
592,41.34022222222222,-73.84645833333333
593,41.34022222222222,-73.82190972222222
594,41.34022222222222,-73.79736111111112
595,41.32058333333334,-75.85944444444443
596,41.32058333333334,-75.83489583333333
597,41.32058333333334,-75.81034722222222
598,41.32058333333334,-75.7857986111111
599,41.32058333333334,-75.76125
600,41.32058333333334,-75.73670138888889
601,41.32058333333334,-75.71215277777777
602,41.32058333333334,-75.68760416666667
603,41.32058333333334,-75.66305555555556
604,41.32058333333334,-75.63850694444444
605,41.32058333333334,-75.61395833333333
606,41.32058333333334,-75.58940972222221
607,41.32058333333334,-75.56486111111111
608,41.32058333333334,-75.5403125
609,41.32058333333334,-75.51576388888888
610,41.32058333333334,-75.49121527777778
611,41.32058333333334,-75.46666666666667
612,41.32058333333334,-75.44211805555555
613,41.32058333333334,-75.41756944444445
614,41.32058333333334,-75.39302083333334
615,41.32058333333334,-75.36847222222221
616,41.32058333333334,-75.34392361111111
617,41.32058333333334,-75.319375
618,41.32058333333334,-75.2948263888889
619,41.32058333333334,-75.27027777777778
620,41.32058333333334,-75.24572916666666
621,41.32058333333334,-75.22118055555556
622,41.32058333333334,-75.19663194444445
623,41.32058333333334,-75.17208333333333
624,41.32058333333334,-75.14753472222223
625,41.32058333333334,-75.1229861111111
626,41.32058333333334,-75.09843749999999
627,41.32058333333334,-75.07388888888889
628,41.32058333333334,-75.04934027777777
629,41.32058333333334,-75.02479166666667
630,41.32058333333334,-75.00024305555556
631,41.32058333333334,-74.97569444444444
632,41.32058333333334,-74.95114583333334
633,41.32058333333334,-74.92659722222223
634,41.32058333333334,-74.90204861111111
635,41.32058333333334,-74.8775
636,41.32058333333334,-74.85295138888888
637,41.32058333333334,-74.82840277777777
638,41.32058333333334,-74.80385416666667
639,41.32058333333334,-74.77930555555555
640,41.32058333333334,-74.75475694444444
641,41.32058333333334,-74.73020833333334
642,41.32058333333334,-74.70565972222222
643,41.32058333333334,-74.68111111111112
644,41.32058333333334,-74.6565625
645,41.32058333333334,-74.63201388888888
646,41.32058333333334,-74.60746527777778
647,41.32058333333334,-74.58291666666666
648,41.32058333333334,-74.55836805555555
649,41.32058333333334,-74.53381944444445
650,41.32058333333334,-74.50927083333333
651,41.32058333333334,-74.48472222222222
652,41.32058333333334,-74.46017361111112
653,41.32058333333334,-74.435625
654,41.32058333333334,-74.4110763888889
655,41.32058333333334,-74.38652777777779
656,41.32058333333334,-74.36197916666666
657,41.32058333333334,-74.33743055555556
658,41.32058333333334,-74.31288194444444
659,41.32058333333334,-74.28833333333333
660,41.32058333333334,-74.26378472222223
661,41.32058333333334,-74.23923611111111
662,41.32058333333334,-74.2146875
663,41.32058333333334,-74.1901388888889
664,41.32058333333334,-74.16559027777778
665,41.32058333333334,-74.14104166666667
666,41.32058333333334,-74.11649305555555
667,41.32058333333334,-74.09194444444444
668,41.32058333333334,-74.06739583333334
669,41.32058333333334,-74.04284722222222
670,41.32058333333334,-74.0182986111111
671,41.32058333333334,-73.99375
672,41.32058333333334,-73.96920138888889
673,41.32058333333334,-73.94465277777778
674,41.32058333333334,-73.92010416666668
675,41.32058333333334,-73.89555555555556
676,41.32058333333334,-73.87100694444443
677,41.32058333333334,-73.84645833333333
678,41.32058333333334,-73.82190972222222
679,41.32058333333334,-73.79736111111112
680,41.30094444444444,-75.85944444444443
681,41.30094444444444,-75.83489583333333
682,41.30094444444444,-75.81034722222222
683,41.30094444444444,-75.7857986111111
684,41.30094444444444,-75.76125
685,41.30094444444444,-75.73670138888889
686,41.30094444444444,-75.71215277777777
687,41.30094444444444,-75.68760416666667
688,41.30094444444444,-75.66305555555556
689,41.30094444444444,-75.63850694444444
690,41.30094444444444,-75.61395833333333
691,41.30094444444444,-75.58940972222221
692,41.30094444444444,-75.56486111111111
693,41.30094444444444,-75.5403125
694,41.30094444444444,-75.51576388888888
695,41.30094444444444,-75.49121527777778
696,41.30094444444444,-75.46666666666667
697,41.30094444444444,-75.44211805555555
698,41.30094444444444,-75.41756944444445
699,41.30094444444444,-75.39302083333334
700,41.30094444444444,-75.36847222222221
701,41.30094444444444,-75.34392361111111
702,41.30094444444444,-75.319375
703,41.30094444444444,-75.2948263888889
704,41.30094444444444,-75.27027777777778
705,41.30094444444444,-75.24572916666666
706,41.30094444444444,-75.22118055555556
707,41.30094444444444,-75.19663194444445
708,41.30094444444444,-75.17208333333333
709,41.30094444444444,-75.14753472222223
710,41.30094444444444,-75.1229861111111
711,41.30094444444444,-75.09843749999999
712,41.30094444444444,-75.07388888888889
713,41.30094444444444,-75.04934027777777
714,41.30094444444444,-75.02479166666667
715,41.30094444444444,-75.00024305555556
716,41.30094444444444,-74.97569444444444
717,41.30094444444444,-74.95114583333334
718,41.30094444444444,-74.92659722222223
719,41.30094444444444,-74.90204861111111
720,41.30094444444444,-74.8775
721,41.30094444444444,-74.85295138888888
722,41.30094444444444,-74.82840277777777
723,41.30094444444444,-74.80385416666667
724,41.30094444444444,-74.77930555555555
725,41.30094444444444,-74.75475694444444
726,41.30094444444444,-74.73020833333334
727,41.30094444444444,-74.70565972222222
728,41.30094444444444,-74.68111111111112
729,41.30094444444444,-74.6565625
730,41.30094444444444,-74.63201388888888
731,41.30094444444444,-74.60746527777778
732,41.30094444444444,-74.58291666666666
733,41.30094444444444,-74.55836805555555
734,41.30094444444444,-74.53381944444445
735,41.30094444444444,-74.50927083333333
736,41.30094444444444,-74.48472222222222
737,41.30094444444444,-74.46017361111112
738,41.30094444444444,-74.435625
739,41.30094444444444,-74.4110763888889
740,41.30094444444444,-74.38652777777779
741,41.30094444444444,-74.36197916666666
742,41.30094444444444,-74.33743055555556
743,41.30094444444444,-74.31288194444444
744,41.30094444444444,-74.28833333333333
745,41.30094444444444,-74.26378472222223
746,41.30094444444444,-74.23923611111111
747,41.30094444444444,-74.2146875
748,41.30094444444444,-74.1901388888889
749,41.30094444444444,-74.16559027777778
750,41.30094444444444,-74.14104166666667
751,41.30094444444444,-74.11649305555555
752,41.30094444444444,-74.09194444444444
753,41.30094444444444,-74.06739583333334
754,41.30094444444444,-74.04284722222222
755,41.30094444444444,-74.0182986111111
756,41.30094444444444,-73.99375
757,41.30094444444444,-73.96920138888889
